relation_id,source_canonical_id,source_name,source_macro_gyrus,source_cytoarchitectonic_id,source_cytoarchitectonic_name,target_canonical_id,target_name,target_dk_label,hemisphere,relation_type,hierarchy_predicate,final_adjudication_status,status_code,reused_project_status,semantic_evidence_code,semantic_evidence_detail,hierarchy_evidence,laterality_status,correct_side_fraction,contralateral_fraction,spatial_raw_rank,spatial_gm_weighted_rank,spatial_gm_margin,spatial_competitor_target,provenance_source,decision_reason_codes,review_required,review_reason_codes,frozen_methodology_basis
NGIQ-BR-00000188,NGIQ-BR-00000188,CG_R_7_4,Cingulate gyrus,A23v,ventral area 23,NGIQ-BR-00000307,Right Isthmus Of Cingulate Gyrus,isthmuscingulate,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the cingulate gyrus into anterior-caudal / anterior-rostral / posterior / isthmus parts,CG_R_7_4 is the ventral area 23 subdivision of the Cingulate gyrus; target is the DK region 'Right Isthmus Of Cingulate Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.4357,Right Posterior Cingulate Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000191,NGIQ-BR-00000191,CG_L_7_6,Cingulate gyrus,A23c,caudal area 24,NGIQ-BR-00000289,Left Posterior Cingulate Cortex,posteriorcingulate,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the cingulate gyrus into anterior-caudal / anterior-rostral / posterior / isthmus parts,CG_L_7_6 is the caudal area 24 subdivision of the Cingulate gyrus; target is the DK region 'Left Posterior Cingulate Cortex',SIDE_CONSISTENT,0.97662,0.02338,1,1,0.22434,Left Paracentral Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000192,NGIQ-BR-00000192,CG_R_7_6,Cingulate gyrus,A23c,caudal area 24,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,posteriorcingulate,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the cingulate gyrus into anterior-caudal / anterior-rostral / posterior / isthmus parts,CG_R_7_6 is the caudal area 24 subdivision of the Cingulate gyrus; target is the DK region 'Right Posterior Cingulate Cortex',SIDE_CONSISTENT,0.99585,0.00415,1,1,0.34045,Right Precuneus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000193,NGIQ-BR-00000193,CG_L_7_7,Cingulate gyrus,A32sg,subgenual area 32,NGIQ-BR-00000292,Left Rostral Anterior Cingulate Cortex,rostralanteriorcingulate,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the cingulate gyrus into anterior-caudal / anterior-rostral / posterior / isthmus parts,CG_L_7_7 is the subgenual area 32 subdivision of the Cingulate gyrus; target is the DK region 'Left Rostral Anterior Cingulate Cortex',SIDE_CONSISTENT,0.99401,0.00599,1,1,0.22827,Left Medial Orbitofrontal Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000194,NGIQ-BR-00000194,CG_R_7_7,Cingulate gyrus,A32sg,subgenual area 32,NGIQ-BR-00000323,Right Rostral Anterior Cingulate Cortex,rostralanteriorcingulate,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the cingulate gyrus into anterior-caudal / anterior-rostral / posterior / isthmus parts,CG_R_7_7 is the subgenual area 32 subdivision of the Cingulate gyrus; target is the DK region 'Right Rostral Anterior Cingulate Cortex',SIDE_CONSISTENT,0.9803,0.0197,1,1,0.32731,Right Caudal Anterior Cingulate Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000015,NGIQ-BR-00000015,MVOcC_L_5_1,MedioVentral occipital cortex,cLinG,caudal lingual gyrus,NGIQ-BR-00000279,Left Lingual Gyrus,lingual,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK lingual gyrus lies within the medioventral occipital cortex,MVOcC_L_5_1 is the caudal lingual gyrus subdivision of the MedioVentral occipital cortex; target is the DK region 'Left Lingual Gyrus',SIDE_CONSISTENT,0.988,0.012,1,1,0.24945,Left Lateral Occipital Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000016,NGIQ-BR-00000016,MVOcC_R_5_1,MedioVentral occipital cortex,cLinG,caudal lingual gyrus,NGIQ-BR-00000310,Right Lingual Gyrus,lingual,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK lingual gyrus lies within the medioventral occipital cortex,MVOcC_R_5_1 is the caudal lingual gyrus subdivision of the MedioVentral occipital cortex; target is the DK region 'Right Lingual Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.19551,Right Pericalcarine Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000199,NGIQ-BR-00000199,MVOcC_L_5_4,MedioVentral occipital cortex,rLinG,rostral lingual gyrus,NGIQ-BR-00000279,Left Lingual Gyrus,lingual,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK lingual gyrus lies within the medioventral occipital cortex,MVOcC_L_5_4 is the rostral lingual gyrus subdivision of the MedioVentral occipital cortex; target is the DK region 'Left Lingual Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.33516,Left Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000200,NGIQ-BR-00000200,MVOcC_R_5_4,MedioVentral occipital cortex,rLinG,rostral lingual gyrus,NGIQ-BR-00000310,Right Lingual Gyrus,lingual,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK lingual gyrus lies within the medioventral occipital cortex,MVOcC_R_5_4 is the rostral lingual gyrus subdivision of the MedioVentral occipital cortex; target is the DK region 'Right Lingual Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.28259,Right Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000203,NGIQ-BR-00000203,LOcC_L_4_1,Lateral occipital cortex,mOccG,middle occipital gyrus,NGIQ-BR-00000277,Left Lateral Occipital Cortex,lateraloccipital,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,LOcC_L_4_1 is the middle occipital gyrus subdivision of the Lateral occipital cortex; target is the DK region 'Left Lateral Occipital Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.16929,Left Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000204,NGIQ-BR-00000204,LOcC_R_4_1,Lateral occipital cortex,mOccG,middle occipital gyrus,NGIQ-BR-00000308,Right Lateral Occipital Cortex,lateraloccipital,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,LOcC_R_4_1 is the middle occipital gyrus subdivision of the Lateral occipital cortex; target is the DK region 'Right Lateral Occipital Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.15645,Right Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000205,NGIQ-BR-00000205,LOcC_L_4_2,Lateral occipital cortex,V5/MT+,area V5/MT+,NGIQ-BR-00000277,Left Lateral Occipital Cortex,lateraloccipital,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,LOcC_L_4_2 is the area V5/MT+ subdivision of the Lateral occipital cortex; target is the DK region 'Left Lateral Occipital Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.1906,Left Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000206,NGIQ-BR-00000206,LOcC_R_4_2,Lateral occipital cortex,V5/MT+,area V5/MT+,NGIQ-BR-00000308,Right Lateral Occipital Cortex,lateraloccipital,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,LOcC_R_4_2 is the area V5/MT+ subdivision of the Lateral occipital cortex; target is the DK region 'Right Lateral Occipital Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.2232,Right Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000207,NGIQ-BR-00000207,LOcC_L_4_3,Lateral occipital cortex,OPC,occipital polar cortex,NGIQ-BR-00000277,Left Lateral Occipital Cortex,lateraloccipital,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,LOcC_L_4_3 is the occipital polar cortex subdivision of the Lateral occipital cortex; target is the DK region 'Left Lateral Occipital Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.28125,Left Pericalcarine Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000208,NGIQ-BR-00000208,LOcC_R_4_3,Lateral occipital cortex,OPC,occipital polar cortex,NGIQ-BR-00000308,Right Lateral Occipital Cortex,lateraloccipital,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,LOcC_R_4_3 is the occipital polar cortex subdivision of the Lateral occipital cortex; target is the DK region 'Right Lateral Occipital Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.24303,Right Pericalcarine Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000209,NGIQ-BR-00000209,LOcC_L_4_4,Lateral occipital cortex,iOccG,inferior occipital gyrus,NGIQ-BR-00000277,Left Lateral Occipital Cortex,lateraloccipital,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,LOcC_L_4_4 is the inferior occipital gyrus subdivision of the Lateral occipital cortex; target is the DK region 'Left Lateral Occipital Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.26315,Left Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000210,NGIQ-BR-00000210,LOcC_R_4_4,Lateral occipital cortex,iOccG,inferior occipital gyrus,NGIQ-BR-00000308,Right Lateral Occipital Cortex,lateraloccipital,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,LOcC_R_4_4 is the inferior occipital gyrus subdivision of the Lateral occipital cortex; target is the DK region 'Right Lateral Occipital Cortex',SIDE_CONSISTENT,1.0,0.0,1,1,0.27615,Right Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
